backend,seed,inter_node_distance_km,database_size_log,num_nodes,query_id,src,dst,hop_distance,success,failure_reason,tts_ms,fidelity,pair_arrival_ms
acp_m6,42,30.0,10,25,8,router_1,router_12,3,True,,2262.50991251,0.8898679195609217,30.760;158.772;204.782;243.283;291.623;316.634;360.644;406.655;452.495;479.585;586.597;632.437;655.777;679.788;736.798;817.639;861.729;891.740;913.750;952.761;988.601;1373.612;1394.452;1402.792;1434.882;1486.393;1547.234;1603.074;1612.994;1661.334;1832.176;1894.266;1966.357;2015.448;2037.538;2061.628;2078.798;2142.139;2184.649;2209.159;2237.170;2262.510
acp_m6,42,30.0,10,25,21,router_2,router_12,5,False,,0.0,0.0,79.291;137.882;200.472;259.063;306.314;392.334;525.656;578.247;679.998;757.589;844.839;860.110;881.130;911.930;961.681;1020.701;1037.381;1137.132;1175.632;1220.673;1280.423
acp_m6,42,30.0,10,25,22,router_2,router_12,5,False,,0.0,0.0,78.791;103.561;127.971;170.242;194.472;268.492;290.222;329.242;354.063;383.083;419.103;428.123;436.163;445.933;462.454;476.653;510.904;550.154;571.904;597.924;635.944;1040.984;1081.255;1157.545;1209.066;1256.176;1477.699
acp_m6,42,30.0,10,25,23,router_2,router_12,5,False,,0.0,0.0,48.291;157.882;175.652;215.422;259.883;268.473;294.063;313.813;363.404;379.994;413.784;461.375;517.395;648.417;687.437;782.048;834.819;848.339;945.139;960.730;1018.500;1657.033
acp_m6,42,30.0,10,25,24,router_4,router_12,4,True,,2222.09765001,0.8525029813998232,45.760;71.101;127.691;194.282;249.622;264.963;300.463;345.723;362.723;416.814;483.405;511.245;629.326;648.416;695.006;755.347;761.937;778.527;853.868;859.628;888.958;1249.718;1298.729;1475.320;1495.661;1537.251;1571.761;1619.602;1629.942;1680.282;1695.202;1756.703;1849.544;1912.385;1992.725;2052.566;2055.406;2074.326;2112.327;2122.587;2194.097;2222.098
acp_m6,42,30.0,10,25,25,router_4,router_12,4,True,,2439.93093751,0.8510168624176484,93.511;149.602;156.602;207.602;276.113;400.204;414.294;442.554;512.895;531.905;578.916;611.756;655.256;735.097;768.098;835.858;907.598;929.618;960.119;1021.120;1063.960;1428.470;1523.311;1549.901;1563.991;1655.082;1664.172;1703.263;1713.103;1746.363;1776.364;1809.954;1831.544;1865.634;1874.724;1931.235;1967.325;2010.916;2037.426;2070.926;2272.429;2439.931
acp_m6,42,30.0,10,25,26,router_4,router_12,4,True,,1991.50540001,0.8553805875820149,69.011;170.602;200.942;241.202;342.713;360.554;402.144;449.985;466.575;531.915;542.415;671.507;723.097;758.438;778.698;807.788;893.129;929.719;963.809;1038.650;1076.411;1429.171;1461.511;1475.171;1496.681;1503.191;1518.031;1553.951;1563.951;1580.542;1634.132;1677.802;1716.303;1727.803;1766.813;1801.654;1819.494;1838.504;1862.994;1923.335;1973.005;1991.505
acp_m6,42,30.0,10,25,12,router_7,router_12,3,True,,2320.29946251,0.8792607777306016,48.260;97.261;197.512;231.512;340.513;349.513;387.264;550.015;639.016;725.517;752.017;822.268;942.519;962.769;1085.521;1098.861;1147.771;1170.521;1242.022;1268.522;1278.032;1587.543;1595.803;1633.563;1663.823;1700.834;1744.834;1768.834;1845.335;1884.335;1937.086;2087.337;2092.587;2112.848;2151.348;2177.348;2189.598;2222.359;2227.699;2259.039;2279.379;2320.299
acp_m6,42,30.0,10,25,13,router_7,router_12,3,True,,1923.51486251,0.8940533419830924,29.010;74.261;139.011;154.852;179.362;204.702;261.112;268.953;277.793;311.633;343.213;373.463;401.214;432.214;464.464;483.805;552.965;601.966;622.806;697.466;745.307;1141.818;1157.578;1174.588;1206.598;1241.349;1286.609;1298.119;1347.630;1402.380;1445.721;1477.381;1526.381;1537.221;1571.732;1643.242;1668.492;1714.493;1760.993;1816.254;1842.094;1923.515
acp_m6,42,30.0,10,25,14,router_7,router_12,3,True,,2380.25951251,0.8824934505308788,35.760;106.011;185.012;269.013;336.763;423.264;446.014;479.855;641.516;745.517;763.267;787.267;806.268;833.608;952.519;959.859;1021.020;1046.780;1202.541;1210.801;1220.312;1553.572;1588.822;1694.583;1767.844;1819.854;1905.615;2030.126;2065.387;2080.227;2118.567;2172.398;2182.148;2189.898;2212.658;2215.918;2267.259;2307.419;2315.759;2348.419;2354.919;2380.260
acp_m6,42,30.0,10,25,15,router_8,router_12,5,True,,2387.05475001,0.8121092281487725,114.291;154.791;182.792;242.562;291.333;315.353;329.083;416.854;447.174;568.765;613.535;684.556;691.076;708.346;816.697;864.698;910.288;945.488;1015.079;1056.079;1076.529;1542.059;1564.319;1591.590;1628.110;1669.130;1708.841;1728.591;1771.131;1815.882;1874.402;1908.423;1981.463;2099.234;2130.255;2170.525;2193.295;2241.474;2296.224;2345.514;2355.284;2387.055
acp_m6,42,30.0,10,25,16,router_8,router_12,5,True,,2327.51571251,0.8150412444852639,61.791;115.291;155.882;266.903;302.173;342.443;385.964;420.133;466.423;560.134;601.884;660.405;683.925;705.975;726.975;745.015;797.786;844.076;877.577;911.097;936.637;1454.678;1488.679;1519.269;1535.679;1571.699;1602.990;1613.580;1676.350;1717.991;1743.670;1772.691;1799.781;1842.851;1905.622;1959.642;2032.413;2065.934;2185.454;2193.974;2282.495;2327.516
acp_m6,42,30.0,10,25,17,router_8,router_12,5,False,,0.0,0.0,31.290;75.311;130.081;187.852;225.622;239.041;318.163;454.293;556.914;591.044;635.794;680.915;749.045;781.666;805.045;831.666;866.546;939.137;960.137;1089.888;1130.388
acp_m6,42,30.0,10,25,9,router_11,router_12,1,True,,717.00628751,0.989754808824916,22.000;27.500;56.001;96.001;96.501;97.501;104.501;140.002;149.002;165.502;199.502;209.003;211.503;233.003;252.503;254.003;261.003;269.003;272.003;314.504;317.004;536.004;536.504;545.004;552.504;558.504;565.004;574.505;585.005;590.005;601.005;603.505;613.005;619.505;621.005;636.505;645.005;658.006;665.506;688.006;716.506;717.006
acp_m6,42,30.0,10,25,10,router_11,router_12,1,True,,874.50825001,0.9897719317323495,15.500;21.000;44.501;49.001;67.501;97.001;106.001;131.002;146.502;153.002;171.502;174.502;181.502;195.002;214.003;244.503;250.003;253.003;276.503;330.004;331.504;593.505;594.505;612.005;615.505;640.505;671.506;680.506;724.506;757.507;765.007;770.507;779.007;802.507;820.508;822.008;829.508;839.008;841.508;855.508;868.008;874.508
acp_m6,42,30.0,10,25,11,router_11,router_12,1,True,,661.00555001,0.9895987167584465,18.000;23.500;32.500;42.001;55.501;57.001;109.001;145.502;146.002;151.002;161.502;166.502;179.002;189.502;208.003;218.003;233.503;236.003;253.003;258.503;276.003;476.503;492.004;507.504;514.004;520.504;524.004;525.004;527.504;537.004;543.504;549.504;569.004;577.505;598.005;604.505;609.005;613.505;631.005;655.005;659.506;661.006
acp_m6,42,30.0,10,25,3,router_13,router_12,5,True,,2552.32873751,0.808438877783858,62.291;99.581;139.881;213.472;249.263;330.263;413.784;475.265;593.356;626.877;750.357;799.608;853.128;880.898;897.608;959.199;995.199;1019.789;1103.670;1182.670;1202.461;1667.501;1710.001;1849.753;1877.523;1931.543;2009.314;2040.104;2104.855;2145.946;2208.946;2255.467;2287.447;2305.947;2388.038;2418.308;2459.329;2492.099;2498.119;2509.468;2532.559;2552.329
acp_m6,42,30.0,10,25,4,router_13,router_12,5,True,,2693.44238751,0.8053614780300229,118.041;201.562;215.582;271.292;322.583;405.354;446.624;524.134;572.654;703.885;764.176;873.947;898.237;953.528;1040.319;1073.069;1114.569;1133.090;1216.610;1271.881;1312.768;1793.308;1876.829;1980.310;2019.330;2042.100;2053.120;2117.141;2148.661;2163.431;2238.202;2295.973;2320.743;2446.764;2454.034;2480.900;2516.401;2569.901;2593.401;2599.191;2675.692;2693.442
acp_m6,42,30.0,10,25,5,router_13,router_12,5,False,,0.0,0.0,51.031;101.381;204.882;266.291
acp_m6,42,30.0,10,25,18,router_16,router_12,3,True,,2250.08953751,0.8955508494295894,18.260;52.010;134.021;169.032;205.542;299.633;316.723;412.735;430.575;435.995;496.005;530.016;609.107;652.617;747.958;776.868;854.879;901.969;944.059;956.150;1010.240;1313.000;1322.750;1362.261;1386.771;1425.771;1429.771;1495.782;1547.293;1635.794;1705.544;1799.545;1833.556;1871.896;1951.487;2072.328;2081.918;2100.838;2145.589;2177.089;2194.839;2250.090
acp_m6,42,30.0,10,25,19,router_16,router_12,3,True,,2031.81512501,0.9019457369374999,55.011;86.601;127.611;167.952;233.963;268.473;309.973;393.474;442.485;449.995;464.745;486.835;554.676;584.006;604.516;626.606;660.696;758.537;777.517;826.517;868.608;1193.618;1226.458;1238.128;1268.638;1358.229;1398.570;1401.910;1418.139;1440.229;1545.570;1576.411;1595.581;1640.831;1692.922;1756.262;1779.773;1813.783;1836.793;1893.884;1983.475;2031.815
acp_m6,42,30.0,10,25,20,router_16,router_12,3,True,,2625.32145001,0.8882100026605511,72.011;151.011;317.603;342.113;384.954;522.615;542.205;596.795;660.216;673.726;714.736;780.577;812.667;860.178;897.268;981.279;1023.530;1048.280;1072.280;1108.120;1127.711;1590.222;1626.063;1661.903;1680.243;1722.334;1740.844;1832.935;1877.525;1967.116;1994.206;2024.717;2055.717;2097.807;2159.398;2187.818;2238.068;2344.069;2498.071;2535.161;2564.321;2625.321
acp_m6,42,30.0,10,25,27,router_18,router_12,5,True,,2390.34721251,0.8040636142078994,37.540;70.040;103.061;181.792;300.293;416.294;424.794;457.384;638.386;706.887;794.137;810.177;861.178;924.768;944.518;1053.019;1127.770;1161.860;1195.560;1211.560;1225.060;1644.351;1699.101;1787.602;1824.101;1913.853;1939.853;1960.853;2016.854;2098.645;2115.235;2154.985;2189.576;2219.166;2242.866;2283.667;2306.257;2319.757;2352.757;2357.847;2384.637;2390.347
acp_m6,42,30.0,10,25,28,router_18,router_12,5,True,,2116.63543751,0.8109890244574298,66.791;100.291;121.291;137.811;201.042;218.292;232.882;275.403;332.633;403.633;426.673;441.923;460.263;503.854;593.945;636.945;727.946;748.466;794.787;817.307;900.328;1352.869;1370.869;1423.119;1474.120;1505.120;1564.870;1617.121;1678.122;1686.122;1698.662;1740.872;1789.372;1843.623;1892.123;1936.374;1950.464;2017.715;2053.215;2058.255;2111.845;2116.635
acp_m6,42,30.0,10,25,29,router_18,router_12,5,True,,2306.31548751,0.8034906281891606,70.541;88.131;170.382;198.902;294.883;338.423;376.924;488.014;630.266;655.016;689.766;736.857;774.307;790.597;861.397;876.188;944.648;1006.739;1052.739;1070.030;1098.530;1549.070;1569.360;1611.451;1639.041;1682.832;1724.122;1792.413;1821.042;1865.292;1896.383;1920.633;1973.224;1980.814;2029.514;2091.535;2102.765;2127.285;2149.314;2234.815;2274.065;2306.315
acp_m6,42,30.0,10,25,0,router_21,router_12,4,True,,2485.74471251,0.8505304493740236,39.010;67.261;105.011;143.761;186.762;248.762;255.762;311.513;381.014;425.763;457.353;538.264;586.764;707.605;799.266;869.267;972.268;1026.447;1064.287;1077.127;1118.628;1477.638;1705.390;1716.138;1803.979;1850.639;1906.320;1941.660;2008.251;2074.761;2097.101;2156.942;2191.032;2250.123;2279.123;2316.884;2355.144;2365.404;2401.404;2449.495;2472.405;2485.745
acp_m6,42,30.0,10,25,1,router_21,router_12,4,True,,2491.97040001,0.8473828354409119,28.010;67.101;122.511;154.012;235.102;265.853;345.693;368.534;491.375;520.875;550.375;598.626;767.718;777.558;832.898;879.637;910.149;935.489;989.080;1050.170;1068.760;1426.270;1488.271;1494.361;1563.862;1629.112;1674.863;1763.114;1808.272;1982.706;2073.456;2101.772;2145.207;2161.707;2224.458;2267.208;2396.210;2424.460;2437.710;2459.210;2464.550;2491.970
acp_m6,42,30.0,10,25,2,router_21,router_12,4,True,,2632.50160001,0.8408425904317651,44.011;84.351;187.192;226.282;279.953;297.793;312.453;364.543;389.884;417.724;450.974;480.474;525.815;564.905;627.656;637.156;655.416;768.657;802.657;931.659;1027.000;1504.011;1651.012;1693.013;1722.513;1939.515;1986.516;2031.766;2090.767;2127.267;2138.017;2198.358;2208.198;2384.789;2412.630;2430.050;2457.890;2478.230;2512.320;2549.321;2587.161;2632.502
odo,43,30.0,10,25,6,router_0,router_12,2,True,,3007.78067501,0.9369608078308649,58.251;87.001;110.751;134.501;152.502;230.502;258.253;380.004;433.005;453.505;482.755;527.506;763.259;771.259;850.510;871.260;940.511;1035.262;1041.012;1191.513;1245.764;1579.015;1612.015;1706.766;1772.517;1854.268;1929.019;1969.519;2007.520;2110.271;2212.022;2247.522;2366.774;2447.274;2454.024;2638.777;2716.778;2767.278;2866.529;2903.279;2926.030;3007.781
odo,43,30.0,10,25,7,router_0,router_12,2,True,,3212.53278751,0.9362326382963522,130.751;185.502;196.002;279.003;334.503;367.254;416.504;439.505;572.256;669.007;704.508;823.259;906.260;1029.261;1099.762;1194.013;1243.763;1361.764;1378.515;1509.016;1535.766;1905.267;1935.018;2033.769;2109.520;2146.270;2271.772;2478.524;2514.275;2615.026;2646.776;2686.027;2734.777;2789.528;2817.278;2944.029;3004.780;3076.531;3102.281;3132.032;3182.782;3212.533
odo,43,30.0,10,25,8,router_0,router_12,2,True,,3137.78132501,0.9364098030082102,23.750;165.502;231.003;330.754;367.504;389.255;434.755;512.756;614.507;628.757;672.508;753.259;940.010;1036.762;1097.512;1180.263;1305.765;1410.516;1477.267;1532.017;1573.768;1892.018;1967.519;2017.270;2085.021;2321.773;2359.773;2377.524;2405.524;2462.274;2494.025;2545.775;2586.276;2613.026;2772.278;2844.028;2863.779;2928.029;2933.779;3044.280;3061.031;3137.781
odo,43,30.0,10,25,21,router_5,router_12,3,True,,3746.81351251,0.8864718335894199,31.260;144.601;172.862;199.362;306.453;377.214;431.714;608.217;671.477;1012.321;1058.081;1092.591;1258.353;1317.944;1418.355;1491.695;1522.536;1599.547;1700.388;1798.729;1825.819;2293.330;2315.080;2408.581;2453.092;2492.602;2574.693;2625.533;2647.543;2808.385;2958.806;2993.316;3032.906;3084.917;3172.418;3190.678;3308.939;3368.530;3558.122;3626.382;3700.973;3746.814
odo,43,30.0,10,25,22,router_5,router_12,3,True,,4680.73346251,0.8738664603620071,88.261;248.763;277.263;450.525;568.866;603.376;726.638;774.898;811.908;832.749;891.419;968.430;1026.771;1076.431;1180.932;1292.943;1476.285;1553.296;1634.056;1792.398;1951.059;2324.070;2507.412;2714.424;2781.434;2943.446;3085.537;3277.549;3413.310;3446.651;3509.312;3597.572;3808.334;3895.836;3961.336;4025.847;4105.438;4262.449;4522.042;4571.552;4648.643;4680.733
odo,43,30.0,10,25,23,router_5,router_12,3,True,,3839.26593751,0.8861576860680117,22.010;82.771;252.273;393.034;441.375;557.036;681.627;739.968;788.308;976.650;1051.241;1118.912;1261.413;1370.915;1453.416;1518.006;1532.426;1615.767;1705.428;1742.928;1786.189;2174.200;2285.041;2394.632;2455.473;2587.564;2635.905;2691.745;2727.485;2834.576;2949.167;3008.758;3093.269;3136.529;3287.290;3368.051;3403.892;3444.732;3607.994;3642.504;3691.004;3839.266
odo,43,30.0,10,25,24,router_6,router_12,2,True,,2422.02415001,0.9408460180638072,45.750;150.001;235.753;287.503;323.254;448.755;483.005;492.755;516.506;524.506;557.256;647.757;668.507;679.007;701.758;774.509;838.759;850.509;895.260;932.010;985.761;1434.013;1493.263;1526.014;1602.765;1650.515;1687.266;1702.766;1808.267;1872.018;1925.768;1998.519;2051.270;2061.020;2072.770;2112.521;2213.272;2241.272;2248.022;2288.523;2395.274;2422.024
odo,43,30.0,10,25,25,router_6,router_12,2,True,,2899.27930001,0.9383352127338735,44.751;109.001;115.751;131.501;181.252;278.003;287.253;327.754;345.504;397.254;544.006;577.757;608.257;624.007;648.257;851.010;986.511;1151.263;1186.014;1202.764;1313.265;1706.516;1789.517;1828.768;1908.018;1939.769;2021.520;2094.520;2136.271;2165.021;2209.271;2298.023;2318.773;2361.773;2414.774;2537.525;2630.526;2711.277;2798.028;2815.778;2845.029;2899.279
odo,43,30.0,10,25,26,router_6,router_12,2,True,,3439.53480001,0.9331630802026523,29.500;56.251;118.001;184.752;291.503;412.255;444.005;513.756;560.506;603.257;623.757;671.758;742.258;764.009;799.759;849.009;866.760;1151.012;1229.013;1276.764;1324.514;1705.266;1825.767;1872.517;2019.269;2095.020;2158.020;2168.521;2247.771;2347.523;2485.274;2513.275;2600.025;2629.276;2741.027;2758.777;2820.528;2842.278;2956.529;3202.032;3258.783;3439.535
odo,43,30.0,10,25,0,router_7,router_12,3,True,,3932.99716251,0.8811198511157157,54.511;85.351;159.942;240.702;268.963;474.725;555.485;613.746;814.508;840.268;872.769;1016.110;1163.201;1175.292;1231.962;1263.973;1426.064;1543.075;1673.837;1743.337;1839.178;2220.189;2295.690;2379.191;2440.692;2493.193;2710.285;2976.048;2996.888;3077.649;3126.149;3192.650;3378.412;3409.172;3495.013;3519.523;3639.034;3696.125;3764.466;3821.476;3917.237;3932.997
odo,43,30.0,10,25,1,router_7,router_12,3,True,,4379.42100001,0.8783886836865376,181.012;240.603;337.694;443.455;597.957;764.968;788.469;914.970;1138.473;1190.974;1335.565;1386.985;1402.825;1524.916;1554.426;1739.018;1772.358;1847.939;1883.700;1970.710;2049.211;2444.972;2697.475;2782.976;2813.737;2870.237;2945.738;2975.329;3026.739;3180.001;3322.012;3392.853;3461.113;3519.454;3690.296;3699.716;3925.558;4001.217;4238.310;4277.820;4332.331;4379.421
odo,43,30.0,10,25,2,router_7,router_12,3,True,,3845.81527501,0.8860662978650533,79.511;190.272;284.773;349.274;440.035;515.795;594.056;672.557;739.648;799.158;898.749;964.510;1061.601;1148.022;1250.523;1326.024;1433.035;1482.545;1594.556;1696.647;1747.068;2078.328;2124.168;2201.179;2449.522;2567.863;2729.874;2818.135;2937.646;2988.407;3046.667;3157.508;3174.168;3217.669;3302.180;3352.940;3401.201;3484.542;3644.213;3770.055;3828.315;3845.815
odo,43,30.0,10,25,12,router_10,router_12,4,True,,4302.93077501,0.8401755253417726,149.012;196.022;276.033;352.534;482.785;499.796;605.047;626.057;720.058;879.059;1003.649;1133.151;1188.741;1277.332;1414.334;1453.924;1482.174;1601.676;1728.687;1743.277;1888.289;2410.301;2521.051;2565.642;2776.654;2890.666;2961.677;3040.268;3081.018;3146.529;3240.530;3308.121;3457.622;3585.634;3631.224;3680.144;3779.736;3842.746;3912.337;3999.338;4178.349;4302.931
odo,43,30.0,10,25,13,router_10,router_12,4,True,,4277.46771251,0.8401786421981463,86.011;176.761;289.353;427.274;513.285;605.876;621.466;721.057;862.478;934.489;994.080;1035.500;1174.832;1220.251;1355.833;1465.334;1671.086;1791.098;1864.337;1922.348;2027.939;2537.451;2639.042;2805.703;2885.714;2993.465;3044.295;3157.307;3259.318;3325.137;3426.729;3516.229;3626.821;3770.072;3881.664;3932.254;3970.265;4028.855;4106.866;4174.617;4201.457;4277.468
odo,43,30.0,10,25,14,router_10,router_12,4,True,,4139.88692501,0.8427252926314679,89.511;144.102;247.353;313.103;564.116;642.445;714.446;779.037;859.048;915.548;1014.140;1090.799;1160.391;1234.982;1275.732;1341.483;1395.073;1436.493;1507.994;1533.004;1624.505;2092.766;2124.767;2275.017;2372.028;2553.621;2605.621;2713.633;2762.633;2911.225;2995.145;3064.816;3167.828;3336.829;3473.421;3507.431;3599.023;3811.025;3888.694;3984.285;4061.296;4139.887
odo,43,30.0,10,25,27,router_15,router_12,2,True,,2592.27488751,0.9387389354822584,25.750;33.500;204.002;214.502;261.253;361.754;396.004;430.254;560.756;579.506;632.256;676.507;727.258;760.008;806.758;918.509;980.260;995.010;1013.760;1025.511;1067.261;1354.011;1493.263;1539.013;1613.264;1676.265;1804.266;1821.016;1840.266;1881.017;1894.767;1915.517;1984.768;2031.518;2087.019;2159.770;2215.521;2281.021;2467.774;2542.024;2566.775;2592.275
odo,43,30.0,10,25,28,router_15,router_12,2,True,,2989.78171251,0.9388673863941678,34.750;140.502;207.252;224.003;263.753;301.504;420.755;463.505;540.256;629.007;723.758;846.760;946.511;1030.762;1115.513;1225.264;1263.014;1357.766;1383.266;1490.017;1512.767;1819.518;1870.269;2045.021;2259.773;2276.524;2371.275;2423.025;2453.526;2489.276;2541.027;2563.777;2614.277;2666.028;2699.028;2704.778;2717.529;2744.279;2824.030;2892.031;2930.031;2989.782
odo,43,30.0,10,25,29,router_15,router_12,2,True,,2931.27968751,0.9368466796680224,38.750;85.501;117.251;152.002;283.753;342.504;365.504;432.255;736.508;754.508;808.759;824.509;935.260;969.510;1192.263;1226.514;1338.265;1432.516;1494.266;1559.767;1697.768;1978.519;2062.770;2149.521;2170.021;2176.771;2224.522;2279.272;2298.522;2307.773;2330.773;2372.523;2391.773;2508.525;2542.775;2558.275;2598.026;2726.777;2801.028;2827.778;2903.529;2931.280
odo,43,30.0,10,25,9,router_19,router_12,4,True,,3884.77155001,0.8430494328541291,52.011;139.602;172.192;230.453;353.944;440.535;526.296;666.876;755.297;815.798;903.299;1011.560;1137.390;1255.641;1380.142;1404.903;1478.163;1556.424;1683.235;1709.925;1780.576;2230.587;2302.598;2371.098;2525.610;2570.120;2704.622;2722.961;2766.623;2782.211;2866.712;3018.723;3115.803;3235.395;3329.906;3356.496;3391.086;3438.677;3539.428;3622.188;3747.770;3884.772
odo,43,30.0,10,25,10,router_19,router_12,4,True,,4983.55668751,0.8305217865221619,120.761;288.353;343.944;569.537;670.288;699.788;726.798;924.301;1004.892;1111.893;1235.653;1567.667;1743.428;1895.930;2004.522;2057.772;2103.533;2273.044;2347.635;2453.386;2519.137;2931.148;3016.908;3218.899;3369.651;3434.410;3598.743;3636.993;3680.244;3911.006;4019.507;4189.009;4254.770;4357.361;4414.952;4479.532;4564.033;4649.874;4806.885;4856.375;4953.966;4983.557
odo,43,30.0,10,25,11,router_19,router_12,4,True,,4229.56391251,0.839954872650509,20.760;90.271;164.772;285.273;496.035;549.363;581.374;622.204;646.874;711.455;778.135;815.726;919.397;991.988;1139.409;1206.420;1231.000;1444.252;1543.753;1599.182;1671.193;2099.204;2157.454;2305.966;2425.477;2470.058;2589.559;2620.319;2837.822;2942.151;3006.662;3164.254;3229.845;3329.425;3528.847;3663.428;3869.190;3961.201;4010.792;4057.802;4161.303;4229.564
odo,43,30.0,10,25,18,router_20,router_12,3,True,,4518.14076251,0.8792325522084254,93.261;137.761;203.262;305.353;383.614;606.956;652.797;686.057;779.398;937.740;982.330;1089.341;1135.101;1188.442;1339.203;1478.795;1539.635;1587.205;1650.545;1671.386;1755.977;2099.237;2172.498;2283.259;2337.769;2516.031;2642.533;2758.294;2862.805;3186.068;3350.660;3426.420;3603.512;3690.932;3889.434;4032.776;4107.366;4185.627;4217.637;4271.138;4410.729;4518.141
odo,43,30.0,10,25,19,router_20,router_12,3,True,,4830.95331251,0.8705641990335162,144.511;222.012;334.103;418.614;538.116;585.126;762.138;789.638;806.728;866.319;939.660;980.500;1008.840;1058.351;1434.195;1515.852;1620.363;1719.864;1946.877;2034.378;2201.389;2525.400;2618.741;2823.413;2906.914;2984.415;3131.426;3290.938;3701.702;3730.042;3840.803;3925.304;3956.805;4122.566;4172.067;4340.328;4411.829;4500.170;4587.181;4701.692;4791.283;4830.953
odo,43,30.0,10,25,20,router_20,router_12,3,True,,3698.08345001,0.8872166255609375,46.260;79.601;116.611;153.621;336.963;546.555;614.816;693.077;948.919;1099.761;1129.271;1150.771;1221.272;1272.033;1311.533;1368.544;1450.555;1511.315;1543.325;1577.836;1652.347;1963.607;1986.867;2041.377;2173.469;2264.230;2306.240;2402.081;2464.741;2610.503;2621.003;2653.013;2887.605;2932.196;3028.617;3056.117;3204.459;3357.720;3472.231;3507.732;3557.242;3698.083
odo,43,30.0,10,25,3,router_22,router_12,4,True,,4934.92332501,0.8316307827547436,69.511;146.521;170.522;259.113;387.364;546.866;595.126;730.377;781.138;862.968;902.149;1142.742;1158.492;1291.084;1361.844;1437.605;1593.367;1787.369;1967.620;2251.962;2431.554;2903.565;2948.065;2997.326;3011.916;3123.927;3204.518;3236.529;3308.029;3531.292;3647.053;3864.065;3939.316;3970.906;4058.817;4150.408;4219.327;4453.330;4536.591;4651.102;4717.921;4934.923
odo,43,30.0,10,25,4,router_22,router_12,4,True,,4153.79570001,0.8398808819068829,164.512;287.103;439.105;507.365;641.957;727.548;768.308;887.310;993.901;1100.912;1175.423;1261.924;1294.013;1404.764;1467.675;1611.676;1705.677;1869.018;1928.519;1977.779;2104.791;2500.801;2605.302;2786.814;2897.575;2932.165;3007.576;3111.167;3180.668;3257.679;3322.189;3350.258;3384.849;3433.439;3571.111;3656.362;3702.862;3738.702;3892.294;4018.714;4114.475;4153.796
odo,43,30.0,10,25,5,router_22,router_12,4,True,,4033.04371251,0.8425857378094388,42.010;140.271;209.601;265.352;379.853;496.854;565.115;639.626;671.126;813.877;875.378;993.718;1081.969;1192.720;1210.971;1251.230;1361.991;1436.322;1462.912;1486.502;1662.264;2084.275;2123.775;2295.777;2449.028;2671.030;2718.621;2830.632;2963.383;3115.224;3154.734;3220.725;3238.485;3305.316;3340.486;3418.747;3540.758;3601.519;3635.109;3804.701;3925.452;4033.044
odo,43,30.0,10,25,15,router_23,router_12,4,True,,4008.64838751,0.8420750338011469,100.011;172.762;197.352;345.604;366.114;485.115;580.126;622.137;687.728;810.979;873.569;913.580;965.080;1009.091;1201.843;1237.093;1428.595;1527.935;1662.107;1771.108;1899.120;2364.131;2453.723;2548.893;2636.644;2774.236;2823.736;2901.987;2991.247;3046.828;3171.420;3219.670;3357.682;3492.273;3573.024;3610.034;3641.045;3696.635;3743.646;3853.897;3928.237;4008.648
odo,43,30.0,10,25,16,router_23,router_12,4,True,,4308.28656251,0.8385223173130822,73.261;138.761;211.352;305.853;341.443;414.114;523.445;676.376;722.966;837.468;946.638;1103.470;1203.061;1288.649;1362.660;1479.903;1609.494;1638.414;1738.425;1877.426;1958.927;2394.688;2475.688;2540.949;2716.530;2787.541;2877.792;2897.802;2993.393;3059.404;3177.155;3228.746;3345.338;3451.349;3604.680;3808.272;3860.112;3884.112;3969.123;4009.773;4181.785;4308.287
odo,43,30.0,10,25,17,router_23,router_12,4,True,,3955.03555001,0.8426504934017103,137.011;306.013;357.604;419.604;508.615;602.206;640.456;810.867;836.458;944.469;1020.480;1089.071;1131.981;1189.731;1326.913;1358.913;1417.504;1533.925;1556.094;1654.685;1704.186;2194.198;2235.197;2330.699;2394.710;2533.041;2750.053;2921.043;3028.806;3064.056;3109.066;3144.897;3164.397;3239.818;3391.829;3580.831;3694.423;3765.014;3797.604;3824.614;3880.445;3955.036
acp_m6,43,30.0,10,25,6,router_0,router_12,2,True,,1654.51560001,0.9439089472990199,11.500;14.750;81.501;111.501;140.252;274.003;301.503;324.503;380.754;405.004;479.755;503.506;513.756;549.256;604.007;627.757;709.508;762.009;791.759;797.259;854.010;1108.010;1137.260;1162.760;1172.760;1174.510;1183.760;1221.761;1249.511;1295.762;1315.512;1367.263;1396.513;1424.013;1429.513;1455.763;1462.514;1488.014;1517.264;1556.515;1602.765;1654.516
acp_m6,43,30.0,10,25,7,router_0,router_12,2,True,,2096.27033751,0.9424972144740116,17.250;28.000;69.251;87.001;115.751;167.002;198.752;215.502;293.503;302.753;332.004;339.504;415.754;442.005;472.755;570.756;632.507;699.257;742.508;795.259;822.009;1173.760;1205.511;1366.012;1383.762;1412.513;1452.263;1512.264;1526.014;1596.765;1615.515;1637.265;1648.016;1690.516;1825.517;1863.018;1904.268;1927.018;2029.770;2041.020;2070.770;2096.270
