backend,seed,inter_node_distance_km,database_size_log,num_nodes,query_id,src,dst,hop_distance,success,failure_reason,tts_ms,fidelity,pair_arrival_ms
odo,51,20.0,15,25,24,router_16,router_12,3,True,,2828.14878751,0.9016398123771308,44.961;49.601;99.241;127.321;168.522;222.882;242.083;251.283;268.923;292.883;310.444;344.004;383.645;409.205;497.846;529.486;596.566;614.926;664.567;678.207;718.848;738.127;755.688;796.328;816.968;839.288;880.929;918.049;960.690;1051.851;1072.051;1397.612;1406.252;1461.892;1480.533;1523.173;1551.134;1627.335;1698.535;1730.736;1754.696;1806.337;1845.977;1866.738;1914.698;1974.659;2081.301;2101.261;2153.461;2204.102;2299.264;2312.024;2334.664;2369.984;2382.184;2478.386;2504.746;2596.387;2638.747;2648.387;2736.508;2828.149
odo,51,20.0,15,25,25,router_16,router_12,3,True,,3001.83253751,0.9012911364041628,48.761;108.722;123.922;139.082;149.722;218.083;244.443;364.085;393.725;406.044;504.686;553.446;654.208;676.408;698.768;732.409;752.049;773.609;808.250;845.010;870.571;898.771;948.332;1046.693;1076.254;1127.454;1160.655;1206.295;1245.936;1257.055;1275.255;1588.816;1607.976;1630.616;1721.977;1764.618;1817.379;1827.579;1852.219;1939.860;2010.180;2041.380;2086.581;2147.342;2208.542;2230.903;2245.543;2280.183;2342.544;2374.505;2466.706;2513.906;2570.667;2600.228;2644.188;2666.549;2709.189;2795.550;2813.910;2852.551;2938.192;3001.833
odo,51,20.0,15,25,26,router_16,router_12,3,True,,3121.35322501,0.900233569490311,70.961;93.601;175.922;244.563;309.324;370.525;425.725;436.926;474.126;490.766;533.927;568.287;596.488;619.688;680.889;703.089;748.650;811.290;836.450;852.651;903.291;931.611;951.251;980.612;998.252;1011.012;1094.653;1109.812;1124.453;1290.775;1353.975;1687.536;1743.176;1805.297;1811.497;1857.858;1915.058;1985.419;2057.060;2095.701;2178.021;2217.222;2247.422;2279.063;2299.223;2376.784;2387.984;2425.184;2441.825;2454.185;2590.386;2632.747;2676.708;2707.348;2736.988;2773.749;2805.949;2885.590;2935.711;2966.071;3074.713;3121.353
odo,51,20.0,15,25,15,router_17,router_12,2,True,,2475.43081251,0.9441318480956893,34.600;84.801;99.001;147.602;201.003;238.403;310.804;343.205;395.806;403.606;420.206;444.006;487.807;542.208;556.608;569.008;624.009;641.409;650.809;680.210;706.610;758.011;802.611;819.211;847.812;871.212;885.412;946.813;963.213;1039.815;1080.415;1437.016;1445.617;1451.817;1510.217;1528.618;1564.418;1597.819;1635.219;1640.619;1671.620;1712.020;1743.821;1797.221;1833.622;1839.822;1877.222;1890.622;1903.223;1991.824;1997.224;2070.625;2089.626;2103.826;2187.627;2289.028;2325.429;2376.829;2383.829;2391.230;2459.031;2475.431
odo,51,20.0,15,25,16,router_17,router_12,2,True,,2733.63292501,0.9429290551172815,23.000;39.401;53.801;94.201;157.202;211.603;257.804;271.204;311.604;333.005;361.405;409.806;429.606;449.006;460.806;475.806;516.207;567.608;584.208;681.609;744.010;759.410;765.610;845.011;889.612;895.012;942.013;1001.413;1053.814;1084.814;1121.215;1447.816;1488.216;1518.617;1601.018;1615.218;1667.619;1672.219;1715.219;1718.219;1846.621;1859.021;1902.822;1913.222;1948.622;1962.023;2035.424;2060.024;2089.424;2122.825;2142.225;2158.825;2171.226;2312.627;2342.828;2378.628;2408.829;2531.230;2598.631;2608.831;2640.232;2733.633
odo,51,20.0,15,25,17,router_17,router_12,2,True,,2132.42556251,0.9462575913446792,20.600;62.001;124.402;131.802;152.402;172.802;187.803;288.404;377.805;397.206;400.206;497.607;544.008;573.408;617.209;653.809;657.209;704.610;774.811;793.011;825.412;867.812;885.213;915.613;923.013;948.413;968.214;988.614;1054.015;1090.415;1099.815;1370.416;1377.816;1396.016;1421.416;1433.816;1450.217;1504.617;1528.018;1535.418;1545.818;1585.618;1599.019;1636.419;1655.419;1692.020;1741.421;1750.021;1754.421;1760.621;1789.021;1798.421;1822.822;1833.822;1861.222;1909.623;1964.023;1985.424;1987.624;2014.624;2063.025;2132.426
odo,51,20.0,15,25,21,router_18,router_12,4,True,,3315.31431251,0.8620703691820082,30.560;123.162;158.762;254.003;348.564;389.125;407.365;428.725;480.966;534.526;597.327;628.888;661.288;745.969;794.569;824.810;892.531;901.250;929.731;965.491;995.731;1016.971;1055.693;1096.933;1193.494;1249.735;1322.976;1373.577;1402.137;1415.337;1492.778;1901.338;1915.579;1986.179;1998.740;2058.220;2137.821;2153.061;2182.302;2267.863;2294.103;2302.343;2320.584;2468.185;2520.746;2607.307;2667.868;2693.627;2799.188;2848.429;2875.029;2903.389;2977.830;3019.431;3066.991;3093.232;3109.472;3129.712;3184.273;3225.513;3286.074;3315.314
odo,51,20.0,15,25,22,router_18,router_12,4,True,,3383.67355001,0.8608497423107675,55.561;109.121;163.762;181.002;217.602;262.203;322.763;353.324;381.724;417.965;442.565;482.165;512.406;561.966;613.567;641.128;671.608;783.209;806.168;930.410;977.650;1032.891;1122.212;1132.452;1156.052;1205.293;1251.853;1320.534;1357.054;1411.575;1488.215;1953.777;1975.337;2031.578;2066.178;2095.778;2138.339;2171.579;2226.820;2247.060;2303.301;2340.621;2416.182;2451.862;2497.103;2581.704;2606.304;2628.904;2695.145;2747.386;2835.627;2858.867;2947.108;3016.709;3078.310;3110.870;3153.671;3241.232;3279.232;3328.473;3339.073;3383.674
odo,51,20.0,15,25,23,router_18,router_12,4,True,,3143.47316251,0.8629137230555435,25.560;88.121;102.361;130.602;159.202;176.522;216.243;272.843;299.404;337.084;416.645;439.885;475.126;521.726;614.967;649.568;671.168;746.769;786.329;816.890;876.130;1005.732;1056.293;1090.853;1154.414;1181.654;1270.255;1300.816;1334.016;1367.456;1451.697;1813.657;1869.258;1891.498;1910.099;1949.339;1976.579;2029.180;2055.780;2116.341;2151.942;2249.143;2353.385;2416.345;2457.905;2477.145;2521.506;2550.146;2567.386;2636.987;2648.227;2670.467;2695.068;2746.308;2847.430;2870.230;2978.791;2994.031;3004.592;3037.792;3093.233;3143.473
odo,51,20.0,15,25,27,router_19,router_12,2,True,,2349.82781251,0.9444103211019221,14.600;39.201;87.001;111.602;193.003;200.803;269.204;323.405;328.805;378.205;385.605;440.006;468.607;500.007;502.207;530.607;583.008;602.408;629.809;650.409;655.809;695.209;770.610;787.211;816.611;849.212;904.212;924.013;957.413;1005.214;1027.614;1315.215;1377.615;1399.016;1406.416;1432.816;1453.416;1583.818;1592.418;1604.218;1619.619;1645.019;1727.420;1756.820;1763.020;1800.421;1833.821;1883.222;1903.822;1927.222;1953.623;2011.023;2129.425;2167.825;2193.226;2215.426;2242.827;2257.227;2286.627;2317.027;2340.428;2349.828
odo,51,20.0,15,25,28,router_19,router_12,2,True,,2087.62463751,0.9455369002505037,6.600;81.001;105.601;120.002;132.602;148.002;159.002;176.402;223.403;258.803;311.204;349.405;368.805;419.206;479.006;492.407;529.807;546.407;555.807;615.208;621.408;663.609;738.010;769.410;779.810;782.810;810.611;834.411;847.811;891.212;952.613;1246.213;1257.613;1292.614;1330.014;1340.415;1359.415;1374.415;1379.815;1416.216;1444.616;1457.016;1463.216;1494.217;1582.818;1597.218;1632.619;1668.019;1684.419;1745.820;1760.820;1882.222;1886.822;1897.222;1937.023;1955.423;1977.623;1996.024;2066.424;2078.825;2082.225;2087.625
odo,51,20.0,15,25,29,router_19,router_12,2,True,,2501.62986251,0.9436598403807079,58.601;87.001;111.601;172.002;179.002;198.803;208.203;253.603;275.004;292.404;318.804;355.205;367.005;406.005;423.406;444.806;450.206;475.606;565.808;620.808;670.209;738.610;762.410;763.810;797.211;855.612;961.013;1008.814;1109.215;1177.616;1227.016;1555.617;1567.017;1574.418;1639.818;1661.219;1669.619;1680.619;1704.019;1727.020;1738.820;1750.620;1794.020;1890.422;1937.822;1949.222;1976.623;2015.023;2050.824;2139.425;2149.625;2219.026;2237.226;2273.627;2291.827;2395.228;2423.029;2434.429;2438.229;2446.829;2473.230;2501.630
odo,51,20.0,15,25,18,router_20,router_12,3,True,,2623.22697501,0.9035297159527724,35.161;66.801;90.441;133.922;165.482;217.043;239.843;281.044;311.844;347.405;402.965;420.605;476.246;542.367;563.007;588.647;619.207;634.768;691.328;724.889;754.529;804.170;941.731;1005.292;1024.852;1138.494;1185.253;1244.054;1307.615;1338.255;1357.896;1686.656;1730.257;1746.817;1761.377;1780.937;1789.337;1812.978;1864.538;1882.538;1931.099;1945.659;1977.260;1982.460;2040.020;2067.581;2091.981;2121.622;2201.183;2213.743;2226.383;2289.344;2346.905;2415.545;2452.186;2469.826;2491.705;2544.266;2561.466;2576.106;2587.667;2623.227
odo,51,20.0,15,25,19,router_20,router_12,3,True,,3168.63400001,0.9006492080289894,41.961;103.161;137.162;230.723;250.363;270.003;323.644;347.964;408.605;417.165;460.806;543.367;547.927;574.727;621.528;641.168;675.729;707.369;773.330;799.970;832.530;871.171;881.811;933.372;1031.013;1091.654;1128.214;1225.775;1336.417;1361.536;1383.096;1717.656;1791.217;1852.858;1873.498;1909.059;1967.860;2018.500;2046.141;2097.781;2147.422;2196.982;2250.543;2334.944;2369.585;2453.226;2470.786;2517.587;2601.148;2674.709;2695.909;2713.109;2806.750;2878.391;2926.711;2944.712;2964.272;3051.913;3061.873;3098.513;3151.074;3168.634
odo,51,20.0,15,25,20,router_20,router_12,3,True,,3110.23391251,0.9008161841060713,19.560;57.561;127.562;146.122;180.682;236.323;270.964;326.684;343.884;358.684;414.285;498.926;593.488;658.128;705.849;749.449;768.250;802.810;820.450;855.011;859.571;915.972;980.612;1067.173;1105.174;1174.815;1253.376;1296.016;1356.657;1381.217;1390.858;1740.418;1774.979;1844.619;1866.180;1906.580;1955.781;2037.422;2084.342;2104.742;2170.743;2204.744;2213.384;2265.024;2326.665;2348.225;2444.867;2501.427;2540.068;2635.709;2672.349;2684.629;2695.429;2763.070;2805.830;2836.471;2897.111;2915.752;2928.312;3043.953;3066.593;3110.234
odo,51,20.0,15,25,0,router_21,router_12,3,True,,3206.11392501,0.8994172810685996,61.561;109.162;146.802;208.363;235.163;274.804;312.364;338.925;350.485;370.885;393.445;450.086;509.727;552.287;605.848;701.489;747.050;782.610;821.170;867.811;946.452;1016.572;1133.134;1216.775;1243.415;1343.976;1387.537;1403.097;1459.658;1496.058;1505.618;1825.579;1867.579;1907.980;1967.541;2027.181;2076.742;2100.302;2124.703;2183.263;2215.824;2251.464;2329.105;2351.745;2495.387;2506.106;2571.746;2637.867;2711.428;2723.068;2763.628;2808.829;2867.470;2904.030;2920.590;2976.231;3070.872;3090.432;3116.433;3137.993;3146.553;3206.114
odo,51,20.0,15,25,1,router_21,router_12,3,True,,3599.80173751,0.8962944212996538,75.961;180.522;199.323;235.883;262.684;307.324;363.965;402.885;453.526;505.086;627.648;704.209;759.850;821.490;842.131;877.851;937.492;995.412;1051.053;1095.694;1290.336;1360.977;1456.538;1533.099;1642.660;1697.301;1713.861;1733.501;1834.063;1853.703;1900.344;2260.304;2272.864;2300.505;2367.266;2448.907;2469.467;2516.268;2552.828;2578.468;2598.029;2660.829;2709.390;2731.030;2785.591;2790.791;2864.432;2922.993;2958.553;3005.354;3029.914;3061.554;3129.275;3156.076;3194.076;3263.637;3383.199;3424.399;3479.040;3516.600;3561.001;3599.802
odo,51,20.0,15,25,2,router_21,router_12,3,True,,2744.18962501,0.9024235769974401,28.960;77.521;114.161;171.722;220.923;250.123;274.524;377.165;454.806;484.726;500.286;524.686;555.487;601.047;654.248;669.048;710.609;783.250;810.890;867.531;901.091;947.732;1001.292;1012.852;1018.052;1070.453;1092.014;1133.214;1177.775;1217.415;1224.135;1562.695;1585.256;1622.456;1640.456;1650.097;1674.737;1712.057;1718.617;1760.618;1807.258;1850.819;1911.220;1938.020;1993.581;2044.382;2101.583;2126.783;2140.343;2169.984;2219.544;2312.185;2362.826;2409.705;2440.346;2507.906;2524.307;2556.707;2601.268;2637.828;2685.389;2744.190
odo,51,20.0,15,25,6,router_24,router_12,4,True,,3618.95667501,0.85945372544101,48.561;70.121;163.682;251.283;269.524;336.084;368.485;404.045;493.726;566.967;613.208;646.808;671.408;730.649;817.210;934.772;969.332;1027.573;1047.133;1084.813;1122.054;1167.614;1260.176;1314.416;1348.017;1394.617;1440.578;1491.058;1520.179;1559.780;1591.380;2018.141;2065.382;2129.623;2164.223;2207.823;2274.424;2310.184;2359.385;2414.825;2445.746;2533.267;2567.867;2594.027;2685.468;2725.709;2781.309;2851.910;2893.070;2965.631;3016.191;3153.753;3202.314;3273.833;3315.433;3336.673;3423.914;3450.475;3504.035;3554.596;3588.076;3618.957
odo,51,20.0,15,25,7,router_24,router_12,4,True,,3180.99225001,0.8626510473091247,54.561;94.121;149.362;219.923;236.163;257.283;287.003;310.564;378.125;412.365;457.606;563.847;610.767;642.008;670.608;686.368;736.049;747.289;777.529;792.369;860.930;932.491;1008.732;1064.293;1116.853;1203.414;1232.975;1264.694;1309.295;1347.535;1355.135;1729.096;1757.336;1805.656;1817.897;1851.497;1874.057;1933.618;1984.098;2026.658;2054.899;2151.140;2204.380;2211.101;2248.661;2353.342;2387.903;2422.343;2482.664;2567.344;2608.425;2694.986;2756.987;2864.589;2913.149;2985.710;3010.911;3050.471;3089.951;3103.511;3152.752;3180.992
odo,51,20.0,15,25,8,router_24,router_12,4,True,,3180.90940001,0.8632176317468784,37.560;157.122;186.561;266.122;324.363;391.923;431.484;467.044;511.605;563.166;595.565;606.806;630.406;684.366;745.567;820.208;877.808;938.409;961.969;988.650;1022.210;1091.771;1108.171;1142.891;1189.132;1218.732;1240.692;1271.372;1287.933;1305.493;1317.733;1755.694;1835.296;1927.537;1960.777;1993.298;2021.778;2063.018;2139.259;2183.579;2272.780;2319.420;2331.660;2382.261;2431.822;2466.382;2484.862;2543.103;2618.704;2654.264;2710.825;2732.385;2760.944;2814.185;2838.425;2871.026;2903.586;2922.146;2956.947;3048.428;3078.668;3180.909
acp_m6,51,20.0,15,25,12,router_4,router_12,2,True,,1557.81581251,0.9461007006294426,7.200;26.200;55.801;84.201;109.601;139.002;154.602;157.002;178.402;192.802;215.203;224.203;239.803;281.203;293.604;299.204;329.204;332.404;342.804;380.005;397.605;407.805;419.205;431.605;454.005;464.606;521.006;533.406;541.607;601.607;604.007;857.607;907.608;913.008;937.008;939.008;971.409;972.609;987.809;1022.209;1023.609;1064.810;1108.810;1119.410;1134.611;1143.811;1178.211;1191.811;1200.211;1289.613;1312.613;1329.613;1343.013;1350.413;1354.413;1363.813;1389.214;1448.614;1477.615;1503.015;1527.415;1557.816
acp_m6,51,20.0,15,25,13,router_4,router_12,2,True,,1579.21605001,0.9464679982778406,35.200;85.801;95.001;116.401;145.002;167.002;193.602;244.003;311.404;319.004;328.004;340.404;348.804;410.405;444.005;457.606;479.806;530.006;534.407;543.807;562.207;600.807;606.207;622.808;624.408;667.608;682.808;689.808;708.409;723.009;733.409;986.009;993.209;1010.609;1043.010;1066.410;1084.010;1117.411;1153.811;1162.811;1182.411;1201.612;1209.212;1241.412;1286.013;1289.413;1316.413;1335.013;1348.613;1365.214;1384.414;1391.414;1399.614;1425.214;1428.214;1463.415;1482.015;1487.615;1505.815;1516.415;1572.616;1579.216
acp_m6,51,20.0,15,25,14,router_4,router_12,2,True,,1439.21435001,0.9454824638605102,71.601;73.001;74.401;87.801;132.202;133.402;142.802;146.002;160.202;171.602;175.602;187.002;201.002;217.403;218.603;280.003;288.403;305.804;364.204;371.604;392.005;397.005;404.405;415.405;421.805;444.805;479.206;520.606;536.006;540.407;557.407;808.607;816.007;826.207;850.607;854.807;883.808;890.808;895.208;904.408;917.808;925.208;976.209;978.209;995.609;1007.009;1072.610;1078.010;1102.410;1106.810;1150.011;1187.411;1234.812;1276.212;1283.612;1321.613;1329.013;1345.213;1407.614;1419.214;1422.614;1439.214
acp_m6,51,20.0,15,25,9,router_5,router_12,2,True,,1288.01247501,0.9485111393987096,27.200;35.600;69.201;94.201;95.801;101.401;121.002;131.602;154.202;164.802;171.402;205.003;210.603;240.203;262.803;283.203;317.804;355.804;392.405;410.005;460.606;467.206;507.806;512.806;543.407;549.807;560.407;573.007;580.607;590.007;600.607;865.208;908.808;945.409;959.409;965.409;972.009;975.609;1003.809;1037.210;1056.610;1066.010;1078.010;1082.010;1084.410;1094.610;1110.010;1112.010;1130.011;1138.411;1142.411;1150.411;1155.411;1160.611;1167.811;1191.011;1212.012;1217.012;1221.012;1244.212;1259.812;1288.012
acp_m6,51,20.0,15,25,10,router_5,router_12,2,True,,1386.01361251,0.9443756507117702,17.600;42.601;46.601;60.601;67.001;89.201;109.401;124.001;149.202;184.202;221.603;282.003;290.404;327.804;343.204;375.605;414.005;446.405;450.806;476.206;499.406;549.407;571.407;581.407;584.807;631.208;642.608;667.008;674.008;700.409;710.809;962.409;1001.009;1016.409;1024.609;1043.010;1073.010;1083.610;1096.810;1112.810;1128.811;1132.811;1134.011;1145.411;1165.411;1168.411;1189.011;1205.212;1208.612;1209.812;1223.012;1235.012;1245.012;1266.212;1308.213;1310.213;1314.813;1347.013;1354.213;1363.213;1379.814;1386.014
acp_m6,51,20.0,15,25,11,router_5,router_12,2,True,,1528.81557501,0.9426191845376741,107.601;109.001;120.401;131.802;137.202;177.602;183.002;210.403;249.803;269.203;366.605;400.005;415.405;434.805;438.205;441.405;546.807;551.207;565.607;567.007;576.407;615.808;656.208;721.609;726.009;757.409;767.809;780.210;814.610;863.011;864.411;1115.611;1127.011;1142.211;1162.411;1165.611;1186.011;1187.411;1193.412;1203.812;1247.212;1253.612;1278.213;1295.213;1308.413;1327.613;1342.813;1361.814;1363.814;1377.414;1383.814;1397.414;1429.814;1443.215;1445.415;1467.815;1484.815;1499.215;1507.815;1523.216;1527.616;1528.816
acp_m6,51,20.0,15,25,3,router_6,router_12,2,True,,1052.20936251,0.9487038987277786,10.200;17.200;22.600;49.001;57.001;77.001;89.201;116.401;139.602;151.602;167.602;182.002;196.002;203.202;221.203;240.803;244.803;249.803;282.203;289.803;297.203;309.804;319.804;333.804;344.804;347.204;353.204;362.804;391.205;396.205;415.805;671.005;686.405;694.405;697.005;704.005;720.405;727.406;739.606;744.606;756.206;766.206;768.206;798.606;807.006;813.007;818.407;827.407;829.407;840.607;848.807;853.007;861.207;864.207;876.207;896.207;934.208;962.608;982.609;1012.009;1019.609;1052.209
acp_m6,51,20.0,15,25,4,router_6,router_12,2,True,,1181.21108751,0.9475786236306893,26.600;39.000;54.401;62.401;82.801;95.201;100.801;108.001;111.001;118.001;123.401;148.402;155.802;172.202;175.602;188.002;236.403;262.403;266.603;274.003;290.403;321.804;359.204;365.204;372.204;378.205;387.405;390.805;407.005;410.605;420.205;676.805;708.205;711.605;751.006;758.006;764.206;801.207;820.607;842.607;856.607;865.007;867.007;871.207;881.807;892.208;924.608;941.608;947.608;978.009;982.009;985.009;1008.009;1022.609;1036.209;1039.609;1072.210;1083.810;1119.410;1143.011;1153.611;1181.211
acp_m6,51,20.0,15,25,5,router_6,router_12,2,True,,1778.21870001,0.9453165468556578,49.601;58.001;118.401;146.802;150.202;156.602;175.002;268.403;288.804;313.204;348.804;361.404;424.805;440.205;460.406;516.806;527.206;538.607;557.007;589.407;605.807;642.208;667.608;676.008;747.409;790.810;805.210;819.810;842.010;884.411;929.811;1212.412;1231.012;1249.012;1252.412;1267.012;1281.013;1283.213;1330.413;1334.013;1368.214;1381.814;1408.414;1419.814;1435.215;1484.615;1487.615;1496.015;1510.615;1572.216;1603.417;1608.017;1612.617;1622.017;1656.617;1685.218;1693.418;1725.418;1730.018;1745.018;1766.619;1778.219
acp_m6,51,20.0,15,25,24,router_16,router_12,3,True,,1751.97280001,0.9013369835028371,38.961;83.761;110.401;132.161;181.802;226.442;228.402;259.203;272.843;281.603;293.403;353.044;395.004;414.804;440.444;448.204;484.844;487.204;497.004;525.245;566.485;579.125;624.366;631.205;635.845;648.485;653.725;687.846;698.046;728.286;730.246;1085.807;1098.206;1164.447;1187.407;1240.047;1259.688;1264.328;1274.648;1292.288;1312.928;1343.569;1354.209;1370.849;1406.089;1464.730;1477.370;1490.010;1509.251;1523.971;1562.211;1567.851;1571.571;1614.772;1617.572;1630.812;1662.052;1685.292;1713.012;1714.972;1733.173;1751.973
acp_m6,51,20.0,15,25,25,router_16,router_12,3,True,,1782.97432501,0.8995321089180064,38.160;63.361;71.161;117.801;131.961;147.201;154.841;180.961;204.162;233.802;237.962;248.202;295.443;336.083;370.724;432.403;470.604;494.804;503.604;515.244;532.605;550.845;606.005;682.206;701.406;723.367;773.567;780.807;793.048;831.968;864.208;1185.769;1204.409;1269.050;1291.169;1305.809;1315.969;1325.169;1366.370;1390.010;1415.170;1428.970;1437.170;1456.371;1482.171;1523.371;1560.572;1564.372;1595.172;1632.373;1637.573;1647.773;1673.413;1681.653;1708.574;1712.374;1735.574;1746.774;1759.974;1765.774;1775.414;1782.974
acp_m6,51,20.0,15,25,26,router_16,router_12,3,True,,1689.53377501,0.9035464069373826,23.560;52.801;63.041;99.281;123.921;134.562;152.202;172.842;281.083;292.324;333.964;350.604;401.245;426.485;436.205;460.445;469.805;485.445;494.205;535.846;546.486;556.126;578.766;587.406;616.047;634.687;640.327;664.967;686.208;724.848;734.008;1063.169;1078.809;1086.449;1105.689;1121.329;1153.970;1173.210;1237.451;1267.370;1290.571;1302.371;1347.611;1361.251;1370.171;1390.811;1482.052;1503.693;1532.333;1543.973;1547.693;1563.333;1574.973;1603.614;1614.854;1634.494;1643.134;1659.134;1667.374;1672.614;1686.734;1689.534
acp_m6,51,20.0,15,25,15,router_17,router_12,2,True,,1504.01571251,0.944661838190159,14.600;34.000;39.801;48.801;91.201;104.602;132.002;193.403;205.403;273.804;288.204;294.204;324.604;329.004;340.404;361.405;395.405;408.405;463.806;488.206;491.206;497.406;509.406;524.807;568.807;570.207;579.207;595.608;607.008;640.408;641.808;904.008;917.408;924.009;939.409;1013.410;1039.810;1059.210;1064.210;1083.611;1166.012;1173.412;1180.812;1186.212;1222.612;1229.212;1258.613;1266.613;1273.013;1278.413;1282.813;1288.213;1310.213;1322.613;1325.013;1335.614;1366.014;1423.415;1427.815;1462.215;1474.615;1504.016
acp_m6,51,20.0,15,25,16,router_17,router_12,2,True,,1254.61255001,0.9464041724256679,26.600;50.001;62.001;102.401;109.401;116.001;140.002;144.202;152.002;163.002;182.402;213.803;228.203;255.603;259.603;268.604;318.004;346.405;355.805;390.805;426.206;466.606;477.606;487.006;489.406;496.806;505.006;519.407;520.407;537.807;540.807;804.407;833.407;840.807;849.808;862.808;867.408;872.408;911.408;930.809;939.809;945.809;960.809;964.209;1024.210;1042.610;1067.010;1106.411;1116.811;1118.211;1129.211;1141.211;1159.211;1184.212;1187.212;1195.612;1209.012;1215.012;1221.412;1231.212;1238.212;1254.613
acp_m6,51,20.0,15,25,17,router_17,router_12,2,True,,1586.61687501,0.9452612263731057,12.600;41.001;97.401;103.801;111.201;125.402;143.602;162.602;176.002;193.402;219.803;272.203;304.604;329.004;331.404;340.404;385.405;408.805;420.805;452.206;467.606;481.606;523.007;571.407;580.807;607.208;617.608;626.008;660.408;686.809;703.409;956.609;965.209;981.009;986.009;997.409;1021.210;1026.210;1036.810;1059.810;1069.810;1099.211;1125.411;1155.411;1161.612;1177.012;1209.412;1241.813;1259.213;1271.213;1335.214;1338.214;1426.615;1434.015;1449.415;1468.415;1496.216;1528.616;1563.017;1570.417;1574.817;1586.617
acp_m6,51,20.0,15,25,21,router_18,router_12,4,True,,1852.69527501,0.8668141962517913,38.561;54.761;105.601;118.202;130.121;153.281;162.121;167.322;183.442;202.642;252.203;276.443;290.283;309.803;345.284;391.884;395.124;408.964;431.165;459.005;479.525;529.366;539.206;560.806;581.126;593.606;618.846;633.687;651.247;660.407;669.967;1029.527;1061.767;1090.328;1110.568;1123.808;1174.049;1186.649;1192.849;1246.089;1255.329;1298.570;1323.810;1353.051;1364.291;1370.011;1389.611;1447.852;1473.092;1483.332;1498.572;1512.812;1522.053;1540.573;1548.813;1559.053;1652.294;1659.534;1760.775;1767.654;1776.454;1852.695
acp_m6,51,20.0,15,25,22,router_18,router_12,4,True,,2052.01845001,0.8605524813806933,14.560;40.160;81.401;97.241;113.081;141.282;158.482;189.682;218.642;232.322;284.483;373.284;401.324;440.564;452.164;490.365;524.565;552.085;577.566;632.166;639.766;645.366;684.967;705.567;717.767;728.367;744.967;787.168;800.368;826.528;841.768;1220.329;1237.569;1262.809;1300.010;1338.250;1365.490;1411.731;1421.971;1464.212;1472.412;1522.652;1568.893;1599.133;1616.373;1658.614;1678.854;1705.094;1743.815;1756.055;1775.815;1782.215;1822.456;1886.697;1890.937;1955.177;1959.417;1966.657;1986.258;2001.498;2026.018;2052.018
acp_m6,51,20.0,15,25,23,router_18,router_12,4,True,,1808.61420001,0.8661810317274549,54.561;81.161;119.761;137.362;150.122;161.562;177.322;194.522;209.322;239.963;278.523;307.163;316.723;342.324;349.924;366.484;403.964;456.565;471.805;530.406;558.646;592.246;605.847;624.447;648.687;663.287;693.888;706.807;733.967;746.807;780.407;1140.567;1150.768;1155.367;1163.528;1184.728;1192.728;1203.528;1209.768;1227.368;1255.609;1333.450;1339.690;1351.530;1407.370;1439.571;1450.410;1473.610;1489.611;1510.411;1545.251;1559.211;1606.812;1623.052;1653.292;1674.493;1689.733;1702.933;1728.693;1757.534;1803.774;1808.614
acp_m6,51,20.0,15,25,27,router_19,router_12,2,True,,998.00926251,0.9476995325077926,7.200;16.200;18.200;56.601;61.601;93.401;98.401;113.801;121.802;137.202;157.602;171.002;174.402;178.402;195.402;204.402;211.403;227.803;239.803;262.803;267.003;276.403;286.804;295.404;302.404;314.604;318.604;326.604;332.004;335.004;340.404;591.604;602.604;623.605;629.605;644.205;646.005;658.005;667.005;698.006;700.006;718.006;739.406;740.806;757.806;775.806;790.407;794.407;817.407;821.607;840.007;851.007;855.608;867.608;877.008;892.008;900.408;903.408;918.008;955.009;972.009;998.009
acp_m6,51,20.0,15,25,28,router_19,router_12,2,True,,1201.61326251,0.9463979826820759,5.600;91.001;104.002;120.602;137.602;141.402;150.002;171.002;179.603;190.603;195.203;222.603;310.805;331.805;358.805;381.806;390.006;396.206;416.006;427.006;455.407;470.407;475.407;494.007;498.007;511.007;529.208;532.608;543.208;554.208;564.208;815.408;825.608;847.609;890.209;897.209;914.610;919.610;922.210;949.610;975.010;983.211;992.611;1014.611;1018.011;1032.011;1036.211;1057.212;1074.612;1082.412;1092.412;1142.413;1149.413;1151.413;1172.413;1173.813;1180.213;1184.213;1190.213;1193.213;1196.613;1201.613
acp_m6,51,20.0,15,25,29,router_19,router_12,2,True,,1004.21072501,0.9473200957522194,3.600;33.000;40.401;45.801;60.801;83.001;87.001;91.601;95.601;106.602;108.802;114.802;121.002;135.602;147.402;159.202;169.402;175.402;182.403;190.403;201.403;207.603;265.804;280.804;284.804;291.004;356.405;370.405;382.405;402.406;407.406;699.206;707.006;722.807;724.207;729.207;768.207;776.207;780.808;786.208;790.008;792.608;803.008;829.608;847.408;854.409;875.409;878.409;882.409;889.009;890.409;895.809;906.009;929.410;946.810;955.410;962.810;965.010;978.410;981.810;993.211;1004.211
acp_m6,51,20.0,15,25,18,router_20,router_12,3,True,,1139.44786251,0.9091609810247825,19.960;29.200;41.360;49.001;63.241;74.761;81.001;89.561;91.721;114.961;134.121;136.281;149.482;175.722;195.362;203.602;213.922;232.082;254.323;272.483;275.123;300.363;314.283;317.083;325.723;345.883;353.123;367.284;370.524;381.684;411.844;719.804;729.044;742.684;760.925;768.205;778.765;792.365;798.605;821.765;844.325;859.566;872.726;907.366;911.526;915.926;920.726;928.966;936.686;938.846;952.846;957.406;979.647;1018.887;1026.127;1057.807;1059.967;1067.607;1079.847;1110.088;1121.328;1139.448
